strategy_name,filter_count,filters,filter_class_names,total_trades,trades_per_year,passes_trade_filter,net_pnl,profit_factor,average_trade,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,filter_classes
ComboBreakout_Compression_RangeBreakout_ExpansionBar_BreakoutCloseStrength_RisingBase,5,"CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,RisingBaseFilter","CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,RisingBaseFilter",1104,60.65,True,-67739.5,0.8,-61.36,584,520,0.57,1.02,65,1.1,MARGINAL_BORDERLINE,0.4075,0.2632,11,INCONSISTENT,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.RangeBreakoutFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.RisingBaseFilter'>]"
ComboBreakout_Compression_RangeBreakout_ExpansionBar_RisingBase,4,"CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter,RisingBaseFilter","CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter,RisingBaseFilter",1188,65.26,True,-81777.0,0.77,-68.84,631,557,0.54,1.0,74,1.08,MARGINAL_BORDERLINE,0.4026,0.2105,11,INCONSISTENT,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.RangeBreakoutFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.RisingBaseFilter'>]"
ComboBreakout_Compression_ExpansionBar_BreakoutDistance_RisingBase,4,"CompressionFilter,ExpansionBarFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutDistanceFilter,RisingBaseFilter",1179,64.77,True,-78505.0,0.78,-66.59,631,548,0.54,1.01,74,1.08,MARGINAL_BORDERLINE,0.4006,0.2105,11,INCONSISTENT,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutDistanceFilter'>, <class 'modules.filters.RisingBaseFilter'>]"
ComboBreakout_Compression_RangeBreakout_ExpansionBar_PriorRangePosition_RisingBase,5,"CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter,PriorRangePositionFilter,RisingBaseFilter","CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter,PriorRangePositionFilter,RisingBaseFilter",1186,65.15,True,-83788.0,0.76,-70.65,629,557,0.52,1.0,74,1.08,MARGINAL_BORDERLINE,0.3986,0.2105,11,INCONSISTENT,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.RangeBreakoutFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.PriorRangePositionFilter'>, <class 'modules.filters.RisingBaseFilter'>]"
ComboBreakout_Compression_ExpansionBar_BreakoutCloseStrength_BreakoutDistance_RisingBase,5,"CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,BreakoutCloseStrengthFilter,BreakoutDistanceFilter,RisingBaseFilter",1097,60.26,True,-67032.0,0.8,-61.1,584,513,0.57,1.03,65,1.0,MARGINAL_BORDERLINE,0.3997,0.2632,11,INCONSISTENT,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutCloseStrengthFilter'>, <class 'modules.filters.BreakoutDistanceFilter'>, <class 'modules.filters.RisingBaseFilter'>]"
ComboBreakout_Compression_ExpansionBar_PriorRangePosition_BreakoutDistance_RisingBase,5,"CompressionFilter,ExpansionBarFilter,PriorRangePositionFilter,BreakoutDistanceFilter,RisingBaseFilter","CompressionFilter,ExpansionBarFilter,PriorRangePositionFilter,BreakoutDistanceFilter,RisingBaseFilter",1177,64.66,True,-80516.0,0.77,-68.41,629,548,0.52,1.01,74,1.08,MARGINAL_BORDERLINE,0.3966,0.2105,11,INCONSISTENT,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.PriorRangePositionFilter'>, <class 'modules.filters.BreakoutDistanceFilter'>, <class 'modules.filters.RisingBaseFilter'>]"
ComboBreakout_Compression_RangeBreakout_ExpansionBar,3,"CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter","CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter",1475,81.03,True,-111787.0,0.75,-75.79,753,722,0.51,0.95,105,0.84,MARGINAL_BORDERLINE,0.3835,0.2105,7,INCONSISTENT,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.RangeBreakoutFilter'>, <class 'modules.filters.ExpansionBarFilter'>]"
ComboBreakout_Compression_ExpansionBar_BreakoutDistance,3,"CompressionFilter,ExpansionBarFilter,BreakoutDistanceFilter","CompressionFilter,ExpansionBarFilter,BreakoutDistanceFilter",1465,80.48,True,-107207.0,0.76,-73.18,753,712,0.51,0.97,105,0.84,MARGINAL_BORDERLINE,0.3815,0.2632,7,INCONSISTENT,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.BreakoutDistanceFilter'>]"
ComboBreakout_Compression_RangeBreakout_ExpansionBar_PriorRangePosition,4,"CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter,PriorRangePositionFilter","CompressionFilter,RangeBreakoutFilter,ExpansionBarFilter,PriorRangePositionFilter",1469,80.7,True,-108884.0,0.75,-74.12,750,719,0.5,0.97,104,0.87,MARGINAL_BORDERLINE,0.3806,0.2105,7,INCONSISTENT,"[<class 'modules.filters.CompressionFilter'>, <class 'modules.filters.RangeBreakoutFilter'>, <class 'modules.filters.ExpansionBarFilter'>, <class 'modules.filters.PriorRangePositionFilter'>]"
